timestamp,p0,p10,p20,p30,p40,p50,p60,p70,p80,p90,p100
2023-06-10T05:00:00.000000Z,0.275862,0.275862,0.293103,0.310345,0.344828,0.362069,0.37931,0.37931,0.396552,0.396552,0.396552
2023-06-10T06:00:00.000000Z,0.293103,0.344828,0.362069,0.362069,0.37068950000000284,0.37068950000000095,0.37931,0.396552,0.413793,0.413793,0.422413499999999
2023-06-10T07:00:00.000000Z,0.206897,0.241379,0.241379,0.241379,0.258621,0.293103,0.310345,0.327586,0.33017229999999875,0.396552,0.482759
2023-06-10T08:00:00.000000Z,0.189655,0.206897,0.224138,0.241379,0.241379,0.258621,0.275862,0.293103,0.327586,0.366810274999998,0.431034
2023-06-10T09:00:00.000000Z,0.189655,0.189655,0.206897,0.241379,0.275862,0.293103,0.327586,0.362069,0.396552,0.40560352500000046,0.413793
2023-06-10T10:00:00.000000Z,0.189655,0.206897,0.224138,0.241379,0.241379,0.241379,0.258621,0.310345,0.362069,0.37931,0.396552
2023-06-10T11:00:00.000000Z,0.086207,0.12069,0.137931,0.155172,0.172414,0.172414,0.189655,0.206897,0.241379,0.327586,0.8258924710418545
2023-06-10T12:00:00.000000Z,0.155172,0.172414,0.189655,0.224138,0.23448259999999888,0.241379,0.241379,0.241379,0.258621,0.293103,0.37931
2023-06-10T13:00:00.000000Z,0.155172,0.155172,0.155172,0.155172,0.172414,0.189655,0.206897,0.224138,0.241379,0.293103,0.396552
2023-06-10T14:00:00.000000Z,0.0,0.017241000000000006,0.068966,0.103448,0.137931,0.172414,0.189655,0.189655,0.189655,0.206897,0.241379
2023-06-10T15:00:00.000000Z,0.137931,0.155172,0.155172,0.172414,0.189655,0.206897,0.224138,0.241379,0.275862,0.327586,0.431034
2023-06-10T16:00:00.000000Z,0.155172,0.172414,0.18856772972973,0.189655,0.206897,0.206897,0.224138,0.241379,0.275862,0.310345,0.37931
2023-06-10T17:00:00.000000Z,0.155172,0.155172,0.172414,0.189655,0.189655,0.206897,0.206897,0.224138,0.258621,0.293103,0.362069
2023-06-10T18:00:00.000000Z,-0.034482999999999986,0.0,0.086207,0.137931,0.155172,0.172414,0.172414,0.189655,0.189655,0.189655,0.206897
2023-06-10T19:00:00.000000Z,0.086207,0.12069,0.137931,0.155172,0.172414,0.189655,0.189655,0.206897,0.206897,0.224138,0.224138
2023-06-10T20:00:00.000000Z,0.034482999999999986,0.12069,0.137931,0.155172,0.172414,0.189655,0.206897,0.206897,0.224138,0.275862,0.396552
2023-06-10T21:00:00.000000Z,0.0,0.0,0.068966,0.103448,0.12069,0.12069,0.137931,0.172414,0.189655,0.206897,0.206897
2023-06-10T22:00:00.000000Z,0.086207,0.12069,0.137931,0.155172,0.172414,0.172414,0.189655,0.22401287762762945,0.241379,0.258621,0.275862
2023-06-10T23:00:00.000000Z,0.086207,0.103448,0.155172,0.189655,0.206897,0.224138,0.241379,0.241379,0.241379,0.258621,0.258621
2023-06-11T00:00:00.000000Z,0.086207,0.086207,0.137931,0.155172,0.189655,0.206897,0.224138,0.224138,0.241379,0.275862,0.310345
2023-06-11T01:00:00.000000Z,0.155172,0.172414,0.189655,0.206897,0.241379,0.258621,0.275862,0.293103,0.310345,0.327586,0.362069
2023-06-11T02:00:00.000000Z,0.172414,0.206897,0.206897,0.206897,0.224138,0.241379,0.258621,0.310345,0.37931,0.413793,0.517241
2023-06-11T03:00:00.000000Z,0.155172,0.155172,0.172414,0.189655,0.189655,0.206897,0.224138,0.241379,0.275862,0.275862,0.293103
2023-06-11T04:00:00.000000Z,0.172414,0.20258650000000192,0.206897,0.206897,0.206897,0.224138,0.241379,0.275862,0.293103,0.310345,0.327586
