timestamp,p0,p10,p20,p30,p40,p50,p60,p70,p80,p90,p100
2023-06-16T11:00:00.000000Z,0.531915,0.5408424776146967,0.5451064999999999,0.54914875,0.5553195,0.563404,0.5766577436797845,0.5972815047375818,0.6183648465590303,0.6257784232795152,0.634043
2023-06-16T12:00:00.000000Z,0.4857150116752562,0.495319,0.505532,0.513085625,0.5217445500000001,0.5296811250000001,0.5433263682377418,0.565957,0.5920315939171588,0.6022439570698381,0.612766
2023-06-16T13:00:00.000000Z,0.4617393448090864,0.480851,0.48672389999999993,0.49051085,0.4994889000000001,0.5110635,0.52766,0.554894,0.5832402906254359,0.5844160984398975,0.5855919062543592
2023-06-16T14:00:00.000000Z,0.4642555,0.476596,0.482553,0.4892343500000001,0.497021,0.506466375,0.523404,0.550638,0.5793972223790029,0.5928536207100048,0.6063098103818271
2023-06-16T15:00:00.000000Z,0.485958,0.49608017222222206,0.4976167,0.498723,0.508085,0.5192553750000001,0.5358296,0.5586373777777776,0.5862196360391336,0.6093144982152345,0.6374903154431586
2023-06-16T16:00:00.000000Z,0.51170275,0.522553,0.533206517647059,0.5438619125000003,0.550791930882353,0.554894,0.562553,0.5741701499999999,0.5965486786269278,0.6516547324481029,0.7050587862692784
2023-06-16T17:00:00.000000Z,0.47514188888888914,0.4777874,0.479149,0.480446775,0.495319,0.5187235,0.533617,0.5379419525096418,0.545532,0.5715658588022414,0.609408628099801
2023-06-16T18:00:00.000000Z,0.17564356330227623,0.1897228702743249,0.2306373491517888,0.2722455988900675,0.29338384954107527,0.30108726071097136,0.34312472968061725,0.392341,0.42366271370058856,0.4692924253532375,0.5115191370058867
2023-06-16T19:00:00.000000Z,0.03398510317321593,0.0993389620591305,0.11425610494959951,0.12514952452077335,0.14175057961677923,0.16268528402858862,0.18145647539021112,0.20573740552915812,0.231346124868603,0.24148115769018047,0.251064
2023-06-16T20:00:00.000000Z,-0.15531960223486038,-0.12285087974027685,-0.10216077770377806,-0.08668192065358768,-0.05833310431999355,-0.02017365686255326,0.01650082309308103,0.07095036219068165,0.11545635572825898,0.1303509046613498,0.14345151715354096
2023-06-16T21:00:00.000000Z,-0.22491824074074057,-0.17364210332243984,-0.15466723170229207,-0.14189192574174112,-0.11998311257666626,-0.08901723604772062,-0.04988138797293129,-0.001551669477360153,0.03104987018597287,0.04165729521078472,0.0493618
2023-06-16T22:00:00.000000Z,-0.3002374375249878,-0.2879709449112484,-0.24245740821917808,-0.19192091164383554,-0.1726723460390923,-0.1673773888491646,-0.13467595576027103,-0.06255733596138659,0.009744796632152206,0.07747871216024492,0.14245116020438198
2023-06-16T23:00:00.000000Z,-0.4093615,-0.39323604729729716,-0.28442520000000016,-0.14538377777777783,-0.09911400168987906,-0.09828253454199376,-0.07951129996553996,-0.04158915551090347,0.0031455106764217253,0.08736600744063909,0.1650712480930161
2023-06-17T00:00:00.000000Z,-0.13712736005939136,-0.11527748440979962,-0.10352725739480324,-0.09879033188778846,-0.07775783974043254,-0.051984193324783504,-0.030611722759980153,-0.022935451804454065,-0.01514878,0.0010213772852852665,0.0144682
2023-06-17T01:00:00.000000Z,-0.12034606574619582,-0.09570068903350562,-0.06761734205108443,-0.03209838418750126,0.018597484750075905,0.09505957485781297,0.17103499816409046,0.27165327349812196,0.3678688158093491,0.40625792034934605,0.428936
2023-06-17T02:00:00.000000Z,0.1338401592946542,0.23559961972230933,0.2588692027226137,0.27260732592889175,0.41518944923605056,0.484255,0.5194347116869314,0.5202313738630325,0.522553,0.5263890488817716,0.5309967252395849
2023-06-17T03:00:00.000000Z,0.3325046908224285,0.3457477542699986,0.4335758851648351,0.4868358027930403,0.5180427729521209,0.5401309176773772,0.5615415372851335,0.5818186990357768,0.611545656241319,0.6666656179225933,0.714439915662196
2023-06-17T04:00:00.000000Z,0.6753195000000001,0.67808525,0.6888653703703704,0.6991628369369369,0.7104254449033929,0.719802533671224,0.7312227518964952,0.7444650027554311,0.7762862656284482,1.21277,1.21277
2023-06-17T05:00:00.000000Z,0.8114567692307698,0.822565137606838,0.8300262290390427,0.8377134526773768,0.8451581519702065,0.8514944386603805,0.8598227409742121,0.8735131366762178,1.21277,1.21277,1.21277
2023-06-17T06:00:00.000000Z,0.8407885183189658,0.8559874895474139,0.8609886870689656,0.8680800158405163,0.8732598892511463,0.8797837958340411,0.8948865547391017,0.9092452649935151,1.21277,1.21277,1.21277
2023-06-17T07:00:00.000000Z,0.7988794560203818,0.8149010434711901,0.8195750000000003,0.8237590833333329,0.8319139343709893,0.8455941476544857,0.8559305039226434,0.8655824202995606,0.8749877102130148,0.8793774877785325,0.8859569999999997
2023-06-17T08:00:00.000000Z,0.7572406664747651,0.7616503663020536,0.7645333993091544,0.7683445521468363,0.7742840223876963,0.7810470279846204,0.7864597263671904,0.7873739427856458,0.7890086499139415,0.7953864353222413,0.7999999999999999
2023-06-17T09:00:00.000000Z,0.6778448491006958,0.6849226210816459,0.686809,0.6885413214491231,0.6916869608900373,0.6960829532318197,0.7079346642332915,0.7290861587581975,0.7468127890498121,0.7484418668837026,0.750638
2023-06-17T10:00:00.000000Z,0.5924305483290043,0.5954135548329005,0.5982980000000002,0.6035164444444449,0.6076600000000001,0.611743777777778,0.6279794759940357,0.6618501484903079,0.686809,0.6916610161084917,0.69617
