timestamp,0.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,100.0
2023-06-01 06:00:00+00:00,0.273456,0.311399,0.337667,0.360627,0.366505,0.374078,0.383472,0.394479,0.415883,0.447142,0.528585
2023-06-01 07:00:00+00:00,0.250749,0.281996,0.311376,0.333229,0.336941,0.346992,0.354068,0.369779,0.382135,0.423525,0.492796
2023-06-01 08:00:00+00:00,0.242739,0.270724,0.289615,0.306731,0.316033,0.324977,0.33361,0.335973,0.345551,0.38852,0.457815
2023-06-01 09:00:00+00:00,0.229945,0.26541,0.287621,0.296392,0.301821,0.304518,0.315157,0.321288,0.331858,0.37372,0.416609
2023-06-01 10:00:00+00:00,0.252478,0.281962,0.295735,0.309117,0.318672,0.344341,0.358506,0.362771,0.369687,0.386884,0.429461
2023-06-01 11:00:00+00:00,0.250346,0.281835,0.297533,0.327708,0.336215,0.35846,0.366229,0.371001,0.378734,0.399458,0.425023
2023-06-01 12:00:00+00:00,0.258414,0.292301,0.300104,0.34622,0.358852,0.381455,0.392185,0.39668,0.404322,0.419571,0.441563
2023-06-01 13:00:00+00:00,0.268787,0.296588,0.306063,0.334693,0.353481,0.372291,0.385454,0.394214,0.401003,0.416851,0.443177
2023-06-01 14:00:00+00:00,0.281351,0.308759,0.325265,0.334209,0.351118,0.361342,0.374412,0.395631,0.399331,0.421703,0.442082
2023-06-01 15:00:00+00:00,0.293799,0.323801,0.329587,0.344802,0.357215,0.364396,0.37379,0.39864,0.418315,0.424274,0.474758
2023-06-01 16:00:00+00:00,0.306996,0.338416,0.34313,0.346704,0.368154,0.381973,0.392578,0.406132,0.430878,0.454161,0.469053
2023-06-01 17:00:00+00:00,0.317485,0.348381,0.366067,0.376573,0.38973,0.400645,0.425472,0.431328,0.46027,0.484763,0.512909
2023-06-01 18:00:00+00:00,0.339788,0.386192,0.394352,0.409532,0.432723,0.444502,0.449746,0.489165,0.495009,0.51518,0.553135
2023-06-01 19:00:00+00:00,0.322441,0.376482,0.430614,0.449147,0.452651,0.479599,0.498294,0.51737,0.537863,0.566828,0.616644
2023-06-01 20:00:00+00:00,0.338981,0.380538,0.41918,0.472395,0.490802,0.505244,0.520113,0.538007,0.562575,0.594998,0.706374
2023-06-01 21:00:00+00:00,0.368891,0.428723,0.452236,0.483138,0.504726,0.533772,0.545574,0.564436,0.5707,0.592485,0.724527
