timestamp,0.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,100.0
2023-05-14 00:00:00+00:00,0.278298,0.278298,,,,,,,,,
2023-05-14 01:00:00+00:00,0.375319,0.375319,,,,,,,,,
2023-05-14 02:00:00+00:00,0.461277,0.461277,,,,,,,,,
2023-05-14 03:00:00+00:00,0.719149,0.719149,,,,,,,,,
2023-05-14 04:00:00+00:00,0.794043,0.794043,,,,,,,,,
2023-05-14 05:00:00+00:00,0.789787,0.789787,,,,,,,,,
2023-05-14 06:00:00+00:00,0.753191,0.753191,,,,,,,,,
2023-05-14 07:00:00+00:00,0.677447,0.677447,,,,,,,,,
2023-05-14 08:00:00+00:00,0.603404,0.603404,,,,,,,,,
2023-05-14 09:00:00+00:00,0.568511,0.568511,,,,,,,,,
2023-05-14 10:00:00+00:00,0.522553,0.522553,,,,,,,,,
2023-05-14 11:00:00+00:00,0.489362,0.489362,,,,,,,,,
2023-05-14 12:00:00+00:00,0.451064,0.451064,,,,,,,,,
2023-05-14 13:00:00+00:00,0.440851,0.440851,,,,,,,,,
2023-05-14 14:00:00+00:00,0.471489,0.471489,,,,,,,,,
2023-05-14 15:00:00+00:00,0.460426,0.460426,,,,,,,,,
2023-05-14 16:00:00+00:00,0.491064,0.491064,,,,,,,,,
2023-05-14 17:00:00+00:00,0.481702,0.481702,,,,,,,,,
2023-05-14 18:00:00+00:00,0.517447,0.517447,,,,,,,,,
2023-05-14 19:00:00+00:00,0.561702,0.561702,,,,,,,,,
2023-05-14 20:00:00+00:00,0.645106,0.645106,,,,,,,,,
2023-05-14 21:00:00+00:00,0.676596,0.676596,,,,,,,,,
2023-05-14 22:00:00+00:00,0.524255,0.524255,,,,,,,,,
2023-05-14 23:00:00+00:00,0.537872,0.537872,,,,,,,,,
2023-06-06 00:00:00+00:00,0.0,0.0499999,0.125862,0.167241,0.189655,0.224138,0.241379,0.258621,0.289655,0.325862,0.37931
2023-06-06 01:00:00+00:00,0.206897,0.206897,0.210345,0.224138,0.224138,0.224138,0.241379,0.274138,0.293103,0.35,0.413793
2023-06-06 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0499999,0.125862,0.167241,0.189655,0.224138
2023-06-06 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0499999,0.125862,0.167241,0.189655,0.224138
2023-06-06 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.034483,0.12069,0.155172,0.184483,0.206897
2023-06-06 05:00:00+00:00,0.0,0.034483,0.12069,0.155172,0.184483,0.206897,0.224138,0.248276,0.275862,0.310345,0.37931
2023-06-06 06:00:00+00:00,0.189655,0.208621,0.241379,0.275862,0.310345,0.396552,0.396552,0.398276,0.403448,0.408621,0.413793
2023-06-06 07:00:00+00:00,0.172414,0.196552,0.224138,0.258621,0.293103,0.37931,0.389655,0.396552,0.396552,0.403448,0.413793
2023-06-06 08:00:00+00:00,0.37931,0.37931,0.37931,0.37931,0.37931,0.37931,0.389655,0.396552,0.396552,0.403448,0.413793
2023-06-06 09:00:00+00:00,0.362069,0.362069,0.362069,0.362069,0.362069,0.362069,0.368965,0.384483,0.396552,0.398276,0.413793
2023-06-06 10:00:00+00:00,0.362069,0.362069,0.363793,0.368965,0.374138,0.37931,0.384483,0.389655,0.394828,0.396552,0.396552
2023-06-06 11:00:00+00:00,0.155172,0.189655,0.206897,0.22931,0.265517,0.310345,0.327586,0.35,0.365517,0.396552,0.413793
2023-06-06 12:00:00+00:00,0.0,0.0,0.0637934,0.117242,0.137931,0.155172,0.189655,0.206897,0.241379,0.275862,0.344828
2023-06-06 13:00:00+00:00,0.362069,0.362069,0.363793,0.368965,0.374138,0.37931,0.384483,0.389655,0.394828,0.396552,0.396552
2023-06-06 14:00:00+00:00,0.362069,0.363793,0.374138,0.384483,0.394828,0.396552,0.4,0.412069,0.424138,0.441379,0.465517
2023-06-06 15:00:00+00:00,0.275862,0.287931,0.293103,0.312069,0.332759,0.362069,0.368965,0.384483,0.396552,0.398276,0.413793
