timestamp,0.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,100.0
2023-05-14 00:00:00+00:00,0.16766,0.172572,0.177497,0.182433,0.187381,0.192341,0.209302,0.226391,0.2436,0.260901,0.278298
2023-05-14 01:00:00+00:00,0.0365959,0.0659226,0.0957813,0.12613,0.153923,0.182128,0.22081,0.260109,0.299916,0.340222,0.375319
2023-05-14 02:00:00+00:00,0.275745,0.317834,0.360438,0.381445,0.393242,0.405106,0.417697,0.428899,0.43917,0.449779,0.461277
2023-05-14 03:00:00+00:00,0.489362,0.504754,0.527762,0.552682,0.576886,0.6,0.633239,0.661334,0.684549,0.703491,0.719149
2023-05-14 04:00:00+00:00,0.67234,0.686253,0.698682,0.709706,0.719415,0.733617,0.75012,0.764149,0.775972,0.785854,0.794043
2023-05-14 05:00:00+00:00,0.68766,0.695907,0.703536,0.710571,0.717038,0.723404,0.741401,0.756767,0.769776,0.780697,0.789787
2023-05-14 06:00:00+00:00,0.695319,0.695319,0.695319,0.695319,0.695319,0.695319,0.70586,0.71526,0.724705,0.73989,0.753191
2023-05-14 07:00:00+00:00,0.653617,0.654131,0.654643,0.655153,0.655662,0.65617,0.660734,0.665176,0.669499,0.673617,0.677447
2023-05-14 08:00:00+00:00,0.602553,0.602723,0.602894,0.603064,0.603234,0.603404,0.603404,0.603404,0.603404,0.603404,0.603404
2023-05-14 09:00:00+00:00,0.515745,0.520609,0.525425,0.530191,0.534908,0.539575,0.545465,0.55127,0.556992,0.562645,0.568511
2023-05-14 10:00:00+00:00,0.477447,0.478306,0.479163,0.480279,0.481417,0.482553,0.489623,0.49656,0.503357,0.510865,0.522553
2023-05-14 11:00:00+00:00,0.428085,0.430649,0.433206,0.435755,0.438296,0.440851,0.448881,0.456771,0.467007,0.47706,0.489362
2023-05-14 12:00:00+00:00,0.411064,0.413788,0.416513,0.419237,0.42196,0.424681,0.429913,0.43512,0.440291,0.445703,0.451064
2023-05-14 13:00:00+00:00,0.405957,0.409507,0.412661,0.415817,0.418974,0.422128,0.426139,0.429833,0.433515,0.437181,0.440851
2023-05-14 14:00:00+00:00,0.417021,0.423572,0.429452,0.43517,0.44087,0.446809,0.451112,0.455372,0.460447,0.466006,0.471489
2023-05-14 15:00:00+00:00,0.437447,0.439917,0.442489,0.445077,0.447652,0.450213,0.452102,0.453983,0.455854,0.45795,0.460426
2023-05-14 16:00:00+00:00,0.452766,0.454395,0.456018,0.457839,0.459989,0.462128,0.467476,0.47275,0.477946,0.484346,0.491064
2023-05-14 17:00:00+00:00,0.429787,0.438611,0.447707,0.45673,0.468397,0.48,0.480341,0.480682,0.481022,0.481362,0.481702
2023-05-14 18:00:00+00:00,0.331064,0.33937,0.347694,0.356035,0.364392,0.372766,0.411974,0.433923,0.454611,0.480882,0.517447
2023-05-14 19:00:00+00:00,0.314043,0.319981,0.325929,0.331886,0.337853,0.34383,0.412417,0.438412,0.465363,0.501866,0.561702
2023-05-14 20:00:00+00:00,0.189787,0.21105,0.232512,0.254152,0.27593,0.297872,0.415436,0.449989,0.494547,0.572258,0.645106
2023-05-14 21:00:00+00:00,0.177872,0.187154,0.196477,0.205839,0.215241,0.224681,0.410851,0.451759,0.506493,0.604303,0.676596
2023-05-14 22:00:00+00:00,0.146383,0.153144,0.159929,0.166738,0.17357,0.180426,0.37398,0.418868,0.445694,0.476513,0.524255
2023-05-14 23:00:00+00:00,0.0604257,0.121943,0.179601,0.238493,0.298682,0.36,0.412201,0.435959,0.45904,0.490458,0.537872
2023-05-31 00:00:00+00:00,-0.120961,-0.120961,-0.120961,-0.120961,-0.120961,-0.120961,-0.120961,-0.120961,-0.0974907,0.0186792,0.145549
2023-05-31 01:00:00+00:00,-0.11676,-0.11676,-0.11676,-0.11676,-0.11676,-0.11676,-0.11676,-0.11676,-0.0842556,0.0815438,0.278565
2023-05-31 02:00:00+00:00,-0.0281498,0.0497524,0.0813167,0.10541,0.145178,0.194256,0.233206,0.240815,0.294187,0.414969,0.46167
2023-05-31 03:00:00+00:00,0.398409,0.406741,0.413674,0.419001,0.430025,0.443722,0.450779,0.451071,0.455503,0.47398,0.491026
2023-05-31 04:00:00+00:00,0.581498,0.587799,0.592232,0.59633,0.601706,0.607664,0.61104,0.611272,0.613756,0.62396,0.633957
